Time,LH_VisCent_ExStr_1,LH_VisCent_ExStr_2,LH_VisCent_Striate_1,LH_VisCent_ExStr_3,LH_VisCent_ExStr_4,LH_VisCent_ExStr_5,LH_VisPeri_ExStrInf_1,LH_VisPeri_ExStrInf_2,LH_VisPeri_ExStrInf_3,LH_VisPeri_StriCal_1,LH_VisPeri_ExStrSup_1,LH_VisPeri_ExStrSup_2,LH_SomMotA_1,LH_SomMotA_2,LH_SomMotA_3,LH_SomMotA_4,LH_SomMotA_5,LH_SomMotA_6,LH_SomMotA_7,LH_SomMotA_8,LH_SomMotB_Aud_1,LH_SomMotB_Aud_2,LH_SomMotB_S2_1,LH_SomMotB_S2_2,LH_SomMotB_Aud_3,LH_SomMotB_S2_3,LH_SomMotB_Cent_1,LH_SomMotB_Cent_2,LH_DorsAttnA_TempOcc_1,LH_DorsAttnA_TempOcc_2,LH_DorsAttnA_ParOcc_1,LH_DorsAttnA_SPL_1,LH_DorsAttnA_SPL_2,LH_DorsAttnA_SPL_3,LH_DorsAttnB_PostC_1,LH_DorsAttnB_PostC_2,LH_DorsAttnB_PostC_3,LH_DorsAttnB_PostC_4,LH_DorsAttnB_FEF_1,LH_SalVentAttnA_ParOper_1,LH_SalVentAttnA_Ins_1,LH_SalVentAttnA_FrOper_1,LH_SalVentAttnA_FrOper_2,LH_SalVentAttnA_ParMed_1,LH_SalVentAttnA_FrMed_1,LH_SalVentAttnA_FrMed_2,LH_SalVentAttnB_IPL_1,LH_SalVentAttnB_PFCl_1,LH_SalVentAttnB_Ins_1,LH_SalVentAttnB_PFCmp_1,LH_LimbicB_OFC_1,LH_LimbicB_OFC_2,LH_LimbicA_TempPole_1,LH_LimbicA_TempPole_2,LH_LimbicA_TempPole_3,LH_LimbicA_TempPole_4,LH_ContA_Temp_1,LH_ContA_IPS_1,LH_ContA_IPS_2,LH_ContA_IPS_3,LH_ContA_PFCd_1,LH_ContA_PFClv_1,LH_ContA_PFCl_1,LH_ContA_PFCl_2,LH_ContA_PFCl_3,LH_ContA_Cingm_1,LH_ContB_Temp_1,LH_ContB_IPL_1,LH_ContB_PFCl_1,LH_ContB_PFClv_1,LH_ContB_PFClv_2,LH_ContC_pCun_1,LH_ContC_pCun_2,LH_ContC_Cingp_1,LH_DefaultA_IPL_1,LH_DefaultA_PFCd_1,LH_DefaultA_pCunPCC_1,LH_DefaultA_pCunPCC_2,LH_DefaultA_pCunPCC_3,LH_DefaultA_PFCm_1,LH_DefaultA_PFCm_2,LH_DefaultA_PFCm_3,LH_DefaultB_Temp_1,LH_DefaultB_Temp_2,LH_DefaultB_Temp_3,LH_DefaultB_Temp_4,LH_DefaultB_IPL_1,LH_DefaultB_PFCd_1,LH_DefaultB_PFCd_2,LH_DefaultB_PFCd_3,LH_DefaultB_PFCd_4,LH_DefaultB_PFCv_1,LH_DefaultB_PFCv_2,LH_DefaultB_PFCv_3,LH_DefaultB_PFCv_4,LH_DefaultC_IPL_1,LH_DefaultC_Rsp_1,LH_DefaultC_PHC_1,LH_TempPar_1,LH_TempPar_2,RH_VisCent_ExStr_1,RH_VisCent_ExStr_2,RH_VisCent_Striate_1,RH_VisCent_ExStr_3,RH_VisCent_ExStr_4,RH_VisCent_ExStr_5,RH_VisPeri_ExStrInf_1,RH_VisPeri_ExStrInf_2,RH_VisPeri_StriCal_1,RH_VisPeri_ExStrSup_1,RH_VisPeri_ExStrSup_2,RH_VisPeri_ExStrSup_3,RH_SomMotA_1,RH_SomMotA_2,RH_SomMotA_3,RH_SomMotA_4,RH_SomMotA_5,RH_SomMotA_6,RH_SomMotA_7,RH_SomMotA_8,RH_SomMotA_9,RH_SomMotA_10,RH_SomMotA_11,RH_SomMotB_Aud_1,RH_SomMotB_Aud_2,RH_SomMotB_S2_1,RH_SomMotB_S2_2,RH_SomMotB_S2_3,RH_SomMotB_S2_4,RH_SomMotB_Cent_1,RH_DorsAttnA_TempOcc_1,RH_DorsAttnA_ParOcc_1,RH_DorsAttnA_SPL_1,RH_DorsAttnA_SPL_2,RH_DorsAttnA_SPL_3,RH_DorsAttnA_SPL_4,RH_DorsAttnB_PostC_1,RH_DorsAttnB_PostC_2,RH_DorsAttnB_PostC_3,RH_DorsAttnB_PostC_4,RH_DorsAttnB_FEF_1,RH_SalVentAttnA_ParOper_1,RH_SalVentAttnA_PrC_1,RH_SalVentAttnA_Ins_1,RH_SalVentAttnA_Ins_2,RH_SalVentAttnA_FrOper_1,RH_SalVentAttnA_FrMed_1,RH_SalVentAttnA_ParMed_1,RH_SalVentAttnA_ParMed_2,RH_SalVentAttnA_FrMed_2,RH_SalVentAttnB_IPL_1,RH_SalVentAttnB_PFClv_1,RH_SalVentAttnB_PFCl_1,RH_SalVentAttnB_Ins_1,RH_SalVentAttnB_Ins_2,RH_SalVentAttnB_PFCmp_1,RH_LimbicB_OFC_1,RH_LimbicB_OFC_2,RH_LimbicB_OFC_3,RH_LimbicB_OFC_4,RH_LimbicA_TempPole_1,RH_LimbicA_TempPole_2,RH_LimbicA_TempPole_3,RH_LimbicA_TempPole_4,RH_ContA_IPS_1,RH_ContA_IPS_2,RH_ContA_PFCd_1,RH_ContA_PFCl_1,RH_ContA_PFCl_2,RH_ContA_Cingm_1,RH_ContB_Temp_1,RH_ContB_Temp_2,RH_ContB_IPL_1,RH_ContB_IPL_2,RH_ContB_PFCld_1,RH_ContB_PFCld_2,RH_ContB_PFClv_1,RH_ContB_PFClv_2,RH_ContB_PFCmp_1,RH_ContB_PFCld_3,RH_ContC_pCun_1,RH_ContC_pCun_2,RH_ContC_Cingp_1,RH_DefaultA_IPL_1,RH_DefaultA_PFCd_1,RH_DefaultA_pCunPCC_1,RH_DefaultA_PFCm_1,RH_DefaultA_PFCm_2,RH_DefaultA_PFCm_3,RH_DefaultB_Temp_1,RH_DefaultB_AntTemp_1,RH_DefaultB_PFCd_1,RH_DefaultB_PFCv_1,RH_DefaultC_IPL_1,RH_DefaultC_Rsp_1,RH_DefaultC_PHC_1,RH_TempPar_1,RH_TempPar_2,RH_TempPar_3,RH_TempPar_4
1.56,6.6631,7.3629,6.7727,7.0494,7.8606,7.5859,6.1126,7.8552,8.2124,8.4765,7.7953,6.8509,7.8391,7.2674,6.9301,7.1887,6.3053,8.037,6.7912,7.9889,7.1757,7.5643,6.3248,6.2402,8.1289,7.62,8.7482,6.1583,7.9847,6.6499,7.3708,6.8508,7.5745,7.0563,8.1358,5.8735,7.2173,7.8614,6.6608,7.8671,-5.7672,-4.2344,-3.973,-4.5857,-5.8409,-6.1544,-5.748,-5.553,-5.0508,-6.2618,-5.6415,-4.7464,-4.5509,-4.8129,-6.1983,-5.2435,-3.9842,-4.1085,-5.6653,-5.3446,-5.6548,-6.0727,-5.4027,-4.7999,-6.2766,-4.4907,-5.3989,-4.7429,-5.164,-3.9219,-5.4652,-4.4825,-5.4047,-5.2008,-6.1111,-5.0295,-5.1487,-4.9386,-5.2409,-4.8593,-1.0475,0.036447,-1.6491,-1.2217,-0.014423,0.43721,-0.36213,-0.23522,-0.8458,0.21727,0.11942,0.059548,-0.89796,-1.0554,-1.3176,-0.67446,-1.9224,-0.97337,-0.13145,0.10806,-0.69931,-1.0502,-0.052333,-0.55143,-2.2298,-2.1855,-0.85307,-0.48652,-0.17611,-1.5761,-1.4854,-0.6874,-0.34494,0.042277,-1.9688,-0.56597,-2.384,-0.0089849,-1.957,-3.0605,-0.47336,-0.47416,0.46369,-1.0365,0.062134,-0.014849,-0.71127,0.060979,-0.35687,-0.61341,-0.17053,0.31091,-1.2585,0.57595,-0.020712,-1.0965,0.1668,-0.54154,0.36714,0.099148,0.2194,0.28702,-1.1037,-1.7194,-0.11531,0.72601,0.52123,1.329,-0.84666,0.66239,2.6415,1.8423,2.703,3.0929,2.475,3.1149,3.2997,1.4607,2.3202,1.4978,2.2789,2.2188,1.607,3.0165,3.0051,2.4241,1.0704,3.5337,0.94174,1.3287,0.65509,2.1047,1.3497,1.7278,-0.4204,0.78579,0.4822,-0.3979,0.5283,0.89638,1.6296,0.65088,1.6567,-0.62883,1.2814,0.070234,1.038,0.94758,1.064,0.32731,0.82827,2.1605,2.4902,1.0097,1.7121,1.504,0.51963,-0.063185,1.5797,2.3919
1.564,6.6051,7.1409,6.8342,6.8094,7.6693,7.5323,6.1284,8.0899,8.0546,8.2553,7.7916,6.6986,7.7426,7.3469,6.6697,7.0756,6.2074,7.8394,6.9096,8.0628,7.4426,7.8389,6.4048,5.9016,7.7436,7.4923,8.2049,6.2614,7.576,6.7209,7.3737,7.0937,7.3858,7.0833,7.9464,5.9432,7.2535,7.5763,6.7026,7.5749,-5.6118,-4.3149,-3.9837,-4.5082,-6.0153,-6.1226,-5.5367,-5.5898,-4.8124,-5.9725,-5.3506,-4.7345,-4.5781,-4.5141,-6.1258,-5.2207,-3.9433,-3.7441,-5.1773,-4.9385,-5.4826,-5.7288,-5.3119,-4.8795,-6.0619,-4.1293,-5.4141,-4.4047,-4.8947,-4.0722,-5.129,-4.3391,-4.9842,-5.2753,-6.1618,-4.6837,-5.0794,-4.803,-4.9725,-4.644,-0.5607,0.75599,-1.1077,-0.52912,0.15838,1.1174,0.17042,0.45156,-0.23034,0.99804,0.42243,0.64768,-0.32257,-0.62988,-0.74043,-0.20746,-1.5003,-0.55666,0.27778,0.38827,-0.090383,-0.65695,0.22893,0.027205,-1.6828,-1.7756,-0.39355,0.069365,0.51457,-0.99152,-0.74097,-0.19325,0.13657,0.58358,-1.069,-0.18377,-1.8447,0.52697,-1.3942,-2.6747,-1.0213,-1.0171,0.14876,-1.3707,-0.2864,-0.71895,-1.2413,-0.17404,-0.63118,-1.1625,-0.72807,-0.2821,-1.737,-0.18381,-0.58733,-1.3513,-0.48522,-1.3616,0.21536,-0.24783,-0.33934,-0.56401,-1.4226,-1.9078,-0.87122,0.39699,-0.12122,0.84795,-1.2167,0.093993,2.4411,1.8923,2.5613,2.8615,2.6841,3.057,3.0924,1.353,2.034,1.1245,2.2985,1.998,1.764,2.9495,3.0888,2.4217,1.2575,3.3143,0.95428,0.97056,0.52177,2.0165,1.4136,1.5268,-0.24382,0.4608,0.27106,-0.7165,0.31838,0.70901,1.4677,0.067025,1.5696,-0.66673,1.0729,-0.20927,0.86535,0.77913,1.0174,0.29301,0.40392,1.768,2.1728,0.75008,1.3436,1.2609,0.19308,-0.0090935,1.2461,2.153
1.568,7.8334,8.512,8.1248,8.2671,9.4753,9.0909,7.6694,9.562,9.6198,9.9091,9.2368,8.0016,9.2983,9.2749,8.0981,8.6656,7.3522,9.3701,8.3519,9.7144,8.9215,9.3202,7.9743,7.0119,9.3459,9.0593,9.7953,7.8509,9.2889,8.2782,9.1811,8.5761,8.926,8.6791,9.5755,7.8176,8.8249,9.2078,8.0818,9.3464,-4.8543,-3.5449,-3.0396,-4.2042,-5.6365,-5.5487,-4.9866,-5.1474,-4.5412,-5.6767,-4.5825,-3.7972,-3.6841,-3.8397,-5.7464,-4.5201,-3.1874,-2.9355,-4.4772,-4.2136,-4.2727,-5.3297,-4.6887,-3.9445,-5.4605,-3.5171,-4.6542,-3.6188,-3.9908,-3.2237,-4.4615,-3.2146,-4.4891,-4.8738,-5.9871,-4.0199,-4.8197,-4.2315,-4.31,-3.9223,0.53012,1.9381,-0.53756,0.034287,0.9142,2.396,0.87524,1.5495,0.4417,1.9058,1.4735,1.6269,0.43473,-0.26568,0.36721,0.8026,-1.0461,0.52999,1.3304,1.3111,1.064,0.55461,1.2888,1.0342,-1.063,-1.0352,0.83141,0.759,1.4192,0.15273,0.094399,0.45097,1.0463,1.6693,0.057464,0.71387,-1.1757,1.5941,-0.45586,-2.1717,-1.1258,-1.2772,0.038974,-1.7936,-0.36956,-0.55903,-1.293,-0.5738,-0.86517,-1.2338,-0.88444,-0.46202,-1.9367,0.113,-0.77369,-1.4729,-0.81598,-1.9471,0.29481,-0.50276,-0.44359,-0.61735,-1.5767,-1.6687,-0.7631,0.18558,0.1491,1.0024,-1.2063,0.14792,2.749,1.9429,2.855,3.3481,3.1746,3.2614,3.3431,1.0691,2.4253,1.3546,2.6441,1.9677,1.9719,3.455,3.3071,2.1149,1.2536,3.601,0.72009,1.1562,0.47658,2.3382,1.7516,1.4337,-0.077381,1.4147,0.88112,0.25644,0.81918,1.4694,2.1986,0.98839,2.6037,0.1357,2.1778,0.48963,1.7609,1.3202,1.9243,0.44783,1.0173,2.7256,3.1681,1.3586,2.0403,2.0543,0.92287,0.6056,2.2043,3.3335
1.572,7.1002,7.2294,7.2756,7.489,8.7145,7.8872,6.7731,8.4428,8.2706,8.9101,8.2449,6.8676,7.9841,8.328,7.0878,7.6642,6.4884,8.4538,7.2577,8.4754,7.9258,7.7234,7.2007,6.0714,8.0473,8.0719,8.9985,7.0401,8.5018,7.7015,8.3882,7.6612,7.766,7.8966,8.6341,6.6083,7.7556,8.0189,7.0178,8.5435,-4.7506,-3.3629,-3.1295,-4.0354,-5.1756,-5.3551,-4.7413,-4.7999,-4.1542,-5.4081,-4.2809,-3.9018,-3.8698,-3.5032,-5.1635,-4.1559,-3.2155,-2.5772,-4.2456,-3.9074,-3.8628,-4.7674,-4.2216,-3.9274,-5.237,-3.3963,-4.2611,-3.4867,-3.5863,-3.1298,-4.1427,-3.1062,-4.3432,-4.7338,-5.6796,-3.9003,-4.69,-3.9208,-4.0929,-3.797,0.72331,2.1595,-0.035639,0.40353,1.3415,2.4303,1.3564,1.6312,1.1863,2.084,2.0857,1.8215,1.2446,0.057872,1.2008,1.4543,-0.30503,1.0286,1.561,1.8462,1.7077,0.79218,1.6225,1.5336,0.026662,-0.19734,1.3244,0.95453,2.0668,0.69481,0.47546,0.83813,1.6285,1.9864,0.55992,1.2428,-0.7533,1.9104,0.13955,-1.2312,-1.828,-1.6629,-0.39327,-2.2084,-0.57848,-0.88308,-1.6896,-1.1168,-1.2834,-1.5841,-1.1445,-0.84802,-2.502,-0.6314,-1.0549,-1.6198,-1.3831,-2.0212,-0.40463,-0.54987,-0.84866,-1.4053,-1.8931,-1.9201,-1.1102,-0.51807,-0.60168,0.24964,-1.1575,-0.56569,2.44,1.9332,2.4507,3.0362,2.9269,3.0628,2.9797,0.78614,2.1619,1.2721,2.5815,1.9958,1.7272,3.0517,2.8772,2.1448,0.99586,3.2895,0.80738,1.476,0.60627,2.2131,1.7137,1.3015,-0.1565,1.2885,0.18891,-0.099979,0.10936,0.87892,1.4028,0.45782,1.8272,-0.38674,1.5476,-0.13655,1.4107,0.63535,0.89572,-0.21028,0.7732,1.8575,2.577,0.54708,1.3631,1.2949,0.25333,-0.14272,1.2753,2.2595
1.576,7.0023,6.9982,6.8413,7.1144,8.6181,7.5894,6.542,8.1951,7.6068,8.4793,7.5337,6.3563,7.4157,7.903,6.367,7.2483,6.1901,8.0428,6.92,7.8014,7.3693,7.2079,6.8657,5.905,7.5238,7.4217,8.2404,6.6746,7.6842,7.2446,8.1296,7.3688,7.3066,7.2063,8.3929,5.9974,7.3263,7.3043,6.4024,8.0495,-4.1741,-3.025,-2.9256,-3.41,-4.7607,-4.8528,-4.204,-4.096,-3.719,-4.5506,-4.0126,-3.6342,-3.5126,-3.0543,-4.8355,-3.7972,-2.879,-2.4024,-3.6596,-3.2615,-3.4341,-4.2765,-3.8283,-3.6623,-4.6533,-3.0443,-3.8159,-3.2239,-3.1579,-2.8389,-3.2192,-2.6444,-3.8484,-4.3353,-4.9859,-3.7931,-4.1071,-3.8408,-3.767,-3.2106,1.4056,2.8922,0.39629,0.92062,1.731,3.2212,2.1526,2.2689,1.7937,2.6269,2.6112,2.5246,1.709,0.51739,1.8652,2.037,0.59623,1.3,2.1192,2.5534,2.2402,1.1445,2.2167,2.2468,0.7633,0.45295,2.0493,1.6398,2.6696,1.225,1.1605,1.2886,2.2707,2.6315,1.1057,1.892,0.22503,2.4066,0.78027,-0.22336,-1.7728,-1.9117,-0.73444,-2.1283,-0.5269,-1.0673,-2.0078,-1.1573,-1.3316,-1.5647,-1.2684,-0.86568,-2.4881,-0.70116,-1.2618,-1.3861,-1.3803,-1.9728,-0.45428,-0.2283,-0.72459,-1.7252,-1.5913,-1.8077,-1.3323,-0.69133,-0.71801,-0.23162,-1.3325,-0.68268,2.1801,1.9278,2.4629,2.7388,2.9819,2.9733,2.5205,0.68255,2.1375,1.25,2.4306,1.7361,1.7522,2.7811,2.5132,1.9891,1.1816,3.1586,0.95535,1.1323,0.66351,2.2935,1.6907,1.121,0.094865,1.1293,-0.31582,-0.10635,-0.1929,0.80761,1.0925,0.34482,1.427,-0.69214,1.2373,-0.19176,1.0918,0.42701,1.0051,-0.50527,0.52593,1.6931,2.4009,0.41987,1.1494,1.1246,0.44686,-0.14416,0.98667,2.1284
1.58,6.8455,6.7914,7.0437,6.8111,8.2229,7.5174,6.4735,8.1011,7.4492,8.0768,7.3394,6.523,7.616,7.7908,6.4896,7.1591,6.2663,8.0115,6.9989,7.7653,7.2781,7.0512,7.0626,5.5997,7.3954,7.1287,8.0539,6.8451,7.3596,7.0581,7.9934,7.4296,7.2367,7.1306,7.8807,6.118,7.4614,7.1322,6.2718,7.9586,-3.7359,-2.5599,-2.4787,-2.9457,-4.2077,-4.0035,-3.7115,-3.4718,-2.9005,-3.8873,-3.4063,-2.9337,-2.9662,-2.3163,-4.7066,-3.3521,-2.3074,-1.9426,-2.8954,-2.7528,-3.0161,-3.9917,-3.4493,-3.071,-4.3044,-2.4602,-3.151,-2.6016,-2.5975,-2.5236,-2.7651,-2.1445,-3.2091,-3.9574,-4.5302,-3.151,-3.4769,-3.0246,-3.1158,-2.582,1.8493,3.5812,1.1552,1.9751,2.4319,3.4201,2.6741,2.7934,2.4085,3.3112,3.0609,2.9236,2.3513,0.98726,2.6989,2.8419,1.17,1.7311,2.6495,3.0017,3.0193,1.651,2.9922,2.7312,0.83088,1.227,2.6169,2.2674,2.9652,1.8095,1.8578,1.681,2.5467,3.1916,1.8994,2.5199,0.89329,2.7992,1.3729,0.69653,-1.3886,-1.7731,-0.9425,-2.0483,-0.40002,-1.1671,-1.486,-0.92112,-1.2296,-1.3585,-1.2117,-1.2776,-2.2327,-0.67565,-1.2387,-1.2561,-1.0237,-2.1137,-0.70643,-0.31617,-0.76406,-1.6295,-1.374,-1.5312,-1.2395,-0.61036,-0.39989,-0.11665,-1.1677,-0.46601,2.3894,1.7993,2.4346,2.8749,2.9556,2.8998,2.8175,0.57982,1.8054,1.2086,2.8388,1.7898,1.9987,2.6468,1.9964,1.8131,0.96644,3.1184,0.5879,0.88469,0.70945,2.3513,1.5857,0.85197,0.30168,1.0672,-0.0068116,0.039018,-0.10898,0.72861,1.1614,0.37337,1.5432,-0.70488,1.1467,0.0030572,1.2755,0.26081,1.1943,-0.52426,0.6228,1.691,2.1702,0.37911,0.96321,1.1756,0.61408,0.086409,0.9112,2.0336
1.584,6.6173,6.7975,6.6798,6.4251,7.9359,7.1715,6.6587,7.7688,6.6958,7.294,6.9774,6.3803,7.1746,7.2583,6.2748,6.7942,5.7529,7.5624,6.5221,7.3687,6.9046,6.3764,7.0101,5.3084,6.8059,7.0057,7.9865,6.5744,6.6392,6.9974,7.2524,7.0266,6.9807,6.9525,7.6046,6.1297,6.7817,6.9605,6.1146,7.5928,-2.9232,-2.3874,-1.9243,-2.6306,-3.6354,-3.6343,-2.9999,-2.9807,-2.2792,-3.3921,-2.5756,-2.3268,-2.332,-1.3663,-4.0497,-2.6376,-1.8228,-1.0514,-2.3909,-1.726,-2.4857,-3.3469,-2.7989,-2.2792,-3.6335,-1.6507,-2.6922,-1.6165,-2.0187,-1.8659,-2.0959,-1.645,-2.7208,-3.478,-4.0795,-2.2934,-2.9749,-2.2701,-2.3918,-1.9371,2.5301,3.9323,2.0112,2.3898,3.0171,3.5094,3.1103,3.1978,3.0353,3.931,3.6077,3.4578,3.2096,1.6105,3.4847,3.7032,1.901,2.2422,3.0735,3.8667,3.6762,2.583,3.4019,3.6681,1.3249,1.999,2.9252,2.5911,3.4001,2.2288,2.5347,2.2694,2.8897,3.731,2.3561,3.1293,1.6505,3.4576,1.8161,1.2584,-1.0888,-1.3902,-0.72284,-1.6804,0.011527,-0.72951,-0.97141,-0.90973,-0.7248,-1.0639,-0.42776,-1.1755,-2.0972,-0.51014,-0.68771,-0.94996,-0.65149,-2.0478,-0.48623,-0.41265,-0.80087,-1.2514,-1.0979,-1.1642,-1.129,-0.67618,-0.23156,0.13453,-1.0341,-0.37008,2.5761,1.9418,2.2298,2.7996,3.2931,2.8395,2.7126,0.34473,1.7579,1.0627,2.7103,1.3348,2.1217,2.6405,1.615,1.2406,0.98439,2.8862,0.55769,0.77836,1.0032,2.3793,1.5668,0.81914,0.38828,1.2208,-0.061377,0.22731,0.12914,0.68488,1.0059,0.46436,1.2776,-0.4951,1.4503,0.079123,1.3981,0.68015,1.1358,-0.54882,0.70728,1.0688,2.3228,0.4075,0.81819,1.1401,0.66034,0.32439,0.92886,1.8559
1.588,5.8089,5.9532,6.0305,6.0153,7.1834,6.4434,6.2177,6.8923,5.8389,6.5076,6.2467,5.5283,6.0437,6.4356,5.6079,6.3766,5.339,6.5082,5.9368,6.5455,6.2193,5.6868,6.5384,4.6389,5.9749,6.0559,6.8855,5.8415,5.6731,6.6836,6.7824,6.807,6.3762,6.2198,6.9651,5.71,5.8528,6.0769,5.7423,6.4919,-2.236,-2.1335,-1.657,-2.0802,-3.0778,-2.9115,-2.1593,-2.2108,-1.7736,-2.5475,-1.7689,-1.6715,-1.9263,-0.89636,-3.2642,-1.8456,-1.4246,-0.68748,-1.5409,-0.9863,-1.6412,-2.4997,-2.154,-1.9527,-2.693,-0.82346,-2.3118,-0.93988,-1.3132,-1.6656,-1.485,-1.0874,-1.9318,-2.7222,-3.3339,-1.6295,-2.4238,-1.4995,-1.9704,-1.417,3.2485,4.0945,2.5484,2.631,3.3903,3.725,3.6987,3.6036,3.2631,4.1101,4.1582,3.9397,3.399,2.1244,3.7332,4.0319,2.4788,2.8994,3.5532,4.2168,3.9494,3.0966,3.8787,3.9207,2.0022,2.6786,3.3094,3.2546,3.883,2.9351,2.9477,2.8992,3.4654,4.0127,2.7879,3.6368,2.1601,3.6324,2.4956,1.7569,-0.64047,-1.1778,-0.28599,-1.2647,0.2177,-0.35393,-0.61087,-0.5417,-0.2842,-0.4737,0.028088,-0.73748,-1.7917,-0.32806,-0.24802,-0.56614,-0.74628,-1.5991,-0.34032,-0.094363,-0.40117,-1.0578,-0.39877,-0.87205,-0.93146,-0.569,-0.15082,0.24128,-0.8126,-0.017559,2.3749,1.6183,2.1522,2.3776,3.1887,2.7202,2.3404,0.77643,1.8263,1.1865,2.7311,1.1638,1.59,2.097,1.5202,0.97479,1.1918,2.6271,0.97635,0.80949,1.0571,2.1299,1.4467,0.81324,0.67451,1.1605,-0.18864,0.57501,0.17698,0.97099,1.0323,0.50591,1.2262,-0.20573,1.6197,0.33381,1.7232,0.90933,0.88972,-0.74338,1.2743,0.70094,2.1607,0.3354,1.043,1.2542,0.6964,0.27398,0.58718,1.6545
1.592,5.6141,6.0714,6.0232,5.9323,7.2113,6.5403,6.5706,6.5939,6.123,6.5849,6.331,5.6987,5.8834,6.5492,5.803,6.6459,5.8622,6.7238,6.2046,6.8201,6.4222,6.0754,6.9496,4.9265,5.9221,6.5033,6.887,6.1675,5.8723,6.7274,7.1028,7.0101,6.4979,5.9799,6.9092,6.0201,5.9878,6.2573,6.2192,6.6283,-1.4361,-1.0789,-0.90446,-1.3622,-2.0664,-1.8635,-1.3404,-1.323,-1.4392,-1.6358,-1.0505,-0.90044,-1.1439,-0.029034,-2.3997,-1.0215,-0.91122,0.12438,-0.76551,-0.48317,-0.89964,-1.2672,-1.6078,-0.93409,-1.7538,-0.092369,-1.6853,-0.3483,-0.78925,-0.82789,-0.54779,-0.43521,-0.70236,-1.9061,-2.7378,-0.6977,-1.4283,-0.89501,-1.3707,-0.46985,3.7823,4.5019,3.0774,3.042,3.6219,4.4181,4.0413,3.9313,3.8617,4.542,4.3639,4.3437,3.9499,2.6525,4.2543,4.5756,2.8468,3.1554,4.0524,4.6157,4.4144,3.638,4.4095,4.1671,2.6961,3.203,3.7153,3.9404,4.4838,3.614,3.4955,3.5214,3.7839,4.645,3.451,3.9318,2.785,4.5496,3.2581,2.5135,-0.014985,-0.32726,0.5231,-0.64625,0.69631,0.3207,-0.11613,0.20455,0.23509,-0.0053189,0.90813,-0.37624,-0.81395,0.61299,-0.051585,0.15226,-0.25452,-1.0618,0.27144,0.61839,0.16443,-0.62903,0.042892,-0.29809,-0.1657,0.10634,0.76223,0.70212,0.10538,0.52272,2.1353,1.9103,2.218,2.2766,3.3871,2.726,2.8625,0.84016,1.8851,1.4122,3.0789,1.0289,1.6016,2.1123,1.3758,1.0465,1.4838,2.877,0.97952,0.96125,1.022,2.3823,1.8444,0.84269,0.77674,1.6097,0.34846,1.3007,0.64041,1.7578,1.3922,1.245,2.0093,0.2324,2.1063,0.92357,1.9794,1.3652,1.4167,-0.26289,1.6802,1.3938,2.7506,0.68346,1.3351,1.9544,1.0972,0.68482,1.1114,2.1781
1.596,5.556,5.6984,5.6874,5.805,7.1672,6.0915,6.302,6.5122,5.7597,6.3489,6.1839,5.5545,5.9293,6.2057,5.6178,6.7257,5.6492,6.2494,6.3773,6.5289,6.2303,5.5342,6.7298,4.9167,5.4457,6.2057,6.2864,5.8587,5.7232,6.5163,7.0457,6.6092,6.1597,5.9001,6.7239,5.7902,5.979,6.024,6.334,6.6413,-0.61594,-0.49579,-0.38113,-0.44105,-1.4264,-1.0655,-0.3946,-0.5979,-0.63692,-1.0028,-0.084786,-0.02127,-0.3395,0.75695,-1.1149,-0.3554,-0.064924,0.75866,0.1439,0.30215,-0.2295,-0.1925,-0.80839,-0.12302,-1.007,0.72976,-0.58662,0.34758,0.16586,-0.27792,0.14372,0.49126,-0.17392,-1.226,-1.8119,-0.051456,-0.66536,0.1294,-0.523,0.37253,4.5854,4.6592,3.2223,3.7296,4.2206,4.7682,4.6534,4.2805,4.4034,4.9582,4.8155,4.7128,4.3813,2.8563,4.7956,4.8354,3.4723,3.7353,4.5252,5.0842,4.8338,3.9484,4.7382,4.7578,3.0402,3.8057,4.4051,4.1432,4.5684,4.3153,4.2169,3.9742,4.198,4.9493,3.9257,4.3428,3.3354,4.9576,3.7328,3.3434,0.53308,0.27324,1.3786,0.018099,1.4462,1.2212,0.62303,0.67205,0.84409,0.48356,1.6138,-0.019289,-0.059311,1.3214,0.44004,1.1147,0.20498,-0.41429,0.79131,1.3716,0.89189,0.24965,0.94634,0.43943,0.51724,0.87827,1.3106,1.5439,0.819,1.2351,2.0367,2.3245,2.1799,2.3952,3.6609,2.7,3.0605,0.84677,1.9687,1.4637,3.1752,1.2473,1.4978,2.3827,1.2331,1.0873,1.33,3.1794,0.84863,1.2555,1.5048,2.1753,1.8982,0.81031,1.1658,1.6703,0.59926,1.9221,1.2539,2.1949,1.92,1.5801,2.1811,0.63325,2.2815,1.3509,2.3064,1.8254,2.0204,-0.082322,1.9083,1.7421,3.4851,0.96155,1.7886,2.2558,1.5805,1.1164,1.6329,2.4739
